Account,Risk_Score,Risk_Reasons,Smurfing_Flag,Mule_Flag,Known_Laundering_Account,Risk_Level,Suspicious_Flag
80058BC30,20,High total outgoing amount,False,False,False,Low,False
8005A26D0,0,,False,False,False,Low,False
807759AA0,0,,False,False,False,Low,False
80DB7B0A0,0,,False,False,False,Low,False
80156D750,0,,False,False,False,Low,False
8095F02B0,0,,False,False,False,Low,False
8068DA0B0,20,High total outgoing amount,False,False,False,Low,False
8027A0BB0,0,,False,False,False,Low,False
8087B1290,0,,False,False,False,Low,False
805596F90,0,,False,False,False,Low,False
80C5E3090,20,High total outgoing amount,False,False,False,Low,False
8004AC6F0,0,,False,False,False,Low,False
8017F2130,20,High total outgoing amount,False,False,False,Low,False
8068E3990,20,High total outgoing amount,False,False,False,Low,False
80A883910,0,,False,False,False,Low,False
8068CD060,0,,False,False,False,Low,False
80B3D11F0,0,,False,False,False,Low,False
8020CD0D0,0,,False,False,False,Low,False
80A6A8820,20,High total outgoing amount,False,False,False,Low,False
80A6A8410,0,,False,False,False,Low,False
80DB6F4C0,0,,False,False,False,Low,False
8026A36F0,20,High total outgoing amount,False,False,False,Low,False
8015E1400,0,,False,False,False,Low,False
8061E60C0,20,High total outgoing amount,False,False,False,Low,False
8061E6180,20,High total outgoing amount,False,False,False,Low,False
80B4178A0,0,,False,False,False,Low,False
800117B80,0,,False,False,False,Low,False
810156370,0,,False,False,False,Low,False
8015E3730,0,,False,False,False,Low,False
8063B6270,0,,False,False,False,Low,False
80F46D800,20,High total outgoing amount,False,False,False,Low,False
80098B230,20,High total outgoing amount,False,False,False,Low,False
80DB6EE50,0,,False,False,False,Low,False
805D6CC90,20,High total outgoing amount,False,False,False,Low,False
8020AE5F0,0,,False,False,False,Low,False
8079BDDB0,0,,False,False,False,Low,False
8063A0F20,0,,False,False,False,Low,False
80D9537A0,20,High total outgoing amount,False,False,False,Low,False
80D47D6C0,20,High total outgoing amount,False,False,False,Low,False
80B3188C0,0,,False,False,False,Low,False
808C38D40,0,,False,False,False,Low,False
80AE77C00,0,,False,False,False,Low,False
80AE84BC0,20,High total outgoing amount,False,False,False,Low,False
802EDA470,0,,False,False,False,Low,False
80AE84C10,0,,False,False,False,Low,False
80712B820,0,,False,False,False,Low,False
800CC3A30,0,,False,False,False,Low,False
802ED9990,0,,False,False,False,Low,False
800CC3C70,20,High total outgoing amount,False,False,False,Low,False
80CECE100,0,,False,False,False,Low,False
80AE86180,0,,False,False,False,Low,False
8040E2A70,0,,False,False,False,Low,False
80CEC6690,0,,False,False,False,Low,False
80CECDE30,0,,False,False,False,Low,False
801E51A50,0,,False,False,False,Low,False
800CC2470,20,High total outgoing amount,False,False,False,Low,False
80CED23C0,20,High total outgoing amount,False,False,False,Low,False
805F1E130,0,,False,False,False,Low,False
802A3AC50,20,High total outgoing amount,False,False,False,Low,False
80CED62C0,0,,False,False,False,Low,False
80AE8B0C0,0,,False,False,False,Low,False
8043DAA60,20,High total outgoing amount,False,False,False,Low,False
80C9264A0,0,,False,False,False,Low,False
80747E5A0,0,,False,False,False,Low,False
801215610,20,High total outgoing amount,False,False,False,Low,False
808C34510,0,,False,False,False,Low,False
801934960,20,High total outgoing amount,False,False,False,Low,False
808E06D20,0,,False,False,False,Low,False
80CEDF990,0,,False,False,False,Low,False
8052C43B0,20,High total outgoing amount,False,False,False,Low,False
80137E550,20,High total outgoing amount,False,False,False,Low,False
80CC6FD40,0,,False,False,False,Low,False
800CD0DD0,20,High total outgoing amount,False,False,False,Low,False
80B0A9F30,0,,False,False,False,Low,False
80B0A90A0,0,,False,False,False,Low,False
80710F820,0,,False,False,False,Low,False
80B0A7770,0,,False,False,False,Low,False
8003670D0,0,,False,False,False,Low,False
80CC80210,0,,False,False,False,Low,False
80F6809C0,20,High total outgoing amount,False,False,False,Low,False
80749FFA0,0,,False,False,False,Low,False
800B18930,0,,False,False,False,Low,False
80769B420,20,High total outgoing amount,False,False,False,Low,False
80CE70680,0,,False,False,False,Low,False
800CC7A50,20,High total outgoing amount,False,False,False,Low,False
808DFAF20,0,,False,False,False,Low,False
808DF62A0,0,,False,False,False,Low,False
8047D44D0,0,,False,False,False,Low,False
806C38180,0,,False,False,False,Low,False
80CEF26D0,0,,False,False,False,Low,False
80AE81700,0,,False,False,False,Low,False
80B0A58A0,0,,False,False,False,Low,False
806AAF9A0,20,High total outgoing amount,False,False,False,Low,False
8001511F0,0,,False,False,False,Low,False
80722AFF0,20,High total outgoing amount,False,False,False,Low,False
80CEC92F0,20,High total outgoing amount,False,False,False,Low,False
80CEC8280,20,High total outgoing amount,False,False,False,Low,False
80035D340,0,,False,False,False,Low,False
80747C010,0,,False,False,False,Low,False
809FE5F00,0,,False,False,False,Low,False
80214EB90,0,,False,False,False,Low,False
800CB5C00,0,,False,False,False,Low,False
80CEA8220,0,,False,False,False,Low,False
800CB4020,0,,False,False,False,Low,False
800BDAD30,0,,False,False,False,Low,False
800336430,0,,False,False,False,Low,False
808DEB6C0,0,,False,False,False,Low,False
800BD23D0,20,High total outgoing amount,False,False,False,Low,False
808DE4540,0,,False,False,False,Low,False
80CCBE6B0,0,,False,False,False,Low,False
8074744C0,20,High total outgoing amount,False,False,False,Low,False
803EC8C90,0,,False,False,False,Low,False
80CCAA6F0,0,,False,False,False,Low,False
800BE3100,20,High total outgoing amount,False,False,False,Low,False
80CE88E20,0,,False,False,False,Low,False
8013CD4E0,20,High total outgoing amount,False,False,False,Low,False
80524C980,0,,False,False,False,Low,False
80F6A6990,0,,False,False,False,Low,False
807168530,0,,False,False,False,Low,False
80AEBC410,0,,False,False,False,Low,False
805252970,0,,False,False,False,Low,False
80CCA1E40,0,,False,False,False,Low,False
800319420,0,,False,False,False,Low,False
80CCD1360,20,High total outgoing amount,False,False,False,Low,False
808CB5700,0,,False,False,False,Low,False
8070B7AA0,0,,False,False,False,Low,False
807177500,20,High total outgoing amount,False,False,False,Low,False
801411730,0,,False,False,False,Low,False
8050AF800,0,,False,False,False,Low,False
80B09C240,20,High total outgoing amount,False,False,False,Low,False
80F689700,0,,False,False,False,Low,False
80AE9D280,0,,False,False,False,Low,False
807159FA0,0,,False,False,False,Low,False
80747D740,0,,False,False,False,Low,False
8050B2AE0,20,High total outgoing amount,False,False,False,Low,False
808DF9E40,0,,False,False,False,Low,False
80CCB6B60,0,,False,False,False,Low,False
80715BF60,0,,False,False,False,Low,False
80AEA45C0,0,,False,False,False,Low,False
808DF0E90,0,,False,False,False,Low,False
80CE8A090,0,,False,False,False,Low,False
808C8CB50,20,High total outgoing amount,False,False,False,Low,False
80746E2C0,0,,False,False,False,Low,False
80CE83C00,0,,False,False,False,Low,False
80014CA90,20,High total outgoing amount,False,False,False,Low,False
80CEB8170,20,High total outgoing amount,False,False,False,Low,False
808DEC410,0,,False,False,False,Low,False
800354AB0,0,,False,False,False,Low,False
80F699F90,0,,False,False,False,Low,False
8071295B0,20,High total outgoing amount,False,False,False,Low,False
802EBC810,20,High total outgoing amount,False,False,False,Low,False
80CEB1410,0,,False,False,False,Low,False
8047E0940,0,,False,False,False,Low,False
804201890,20,High total outgoing amount,False,False,False,Low,False
8005CED50,20,High total outgoing amount,False,False,False,Low,False
80525A370,0,,False,False,False,Low,False
800BE1BC0,20,High total outgoing amount,False,False,False,Low,False
80142CD20,0,,False,False,False,Low,False
80CC6F640,20,High total outgoing amount,False,False,False,Low,False
80CC1A7D0,20,High total outgoing amount,False,False,False,Low,False
8040AE8E0,0,,False,False,False,Low,False
80B102E10,20,High total outgoing amount,False,False,False,Low,False
801F3B380,0,,False,False,False,Low,False
8052E10A0,0,,False,False,False,Low,False
8041E3FD0,20,High total outgoing amount,False,False,False,Low,False
80F5EAFF0,0,,False,False,False,Low,False
80F5AB2C0,0,,False,False,False,Low,False
80CC1D090,0,,False,False,False,Low,False
8070345D0,0,,False,False,False,Low,False
800419EC0,0,,False,False,False,Low,False
801F33690,0,,False,False,False,Low,False
80CC19F30,20,High total outgoing amount,False,False,False,Low,False
80F964BC0,0,,False,False,False,Low,False
80CC1BE30,0,,False,False,False,Low,False
807044000,0,,False,False,False,Low,False
8043DFC60,0,,False,False,False,Low,False
80FFC8280,20,High total outgoing amount,False,False,False,Low,False
80136FAA0,0,,False,False,False,Low,False
800CF8A50,20,High total outgoing amount,False,False,False,Low,False
800553DD0,20,High total outgoing amount,False,False,False,Low,False
8074D59A0,0,,False,False,False,Low,False
80705F430,0,,False,False,False,Low,False
80B0FF750,0,,False,False,False,Low,False
80D03DEE0,0,,False,False,False,Low,False
8030E1B30,0,,False,False,False,Low,False
800CF61F0,0,,False,False,False,Low,False
8047D6F10,20,High total outgoing amount,False,False,False,Low,False
80ADE4410,0,,False,False,False,Low,False
8074CF160,0,,False,False,False,Low,False
800917FD0,20,High total outgoing amount,False,False,False,Low,False
80ADE8900,20,High total outgoing amount,False,False,False,Low,False
800CC1510,0,,False,False,False,Low,False
803018A20,0,,False,False,False,Low,False
80ADE81C0,0,,False,False,False,Low,False
800D127D0,20,High total outgoing amount,False,False,False,Low,False
808F7B320,0,,False,False,False,Low,False
800B39650,0,,False,False,False,Low,False
807040970,0,,False,False,False,Low,False
807042E10,0,,False,False,False,Low,False
801E178F0,0,,False,False,False,Low,False
80D0ABA10,20,High total outgoing amount,False,False,False,Low,False
80F988EF0,0,,False,False,False,Low,False
80089A740,0,,False,False,False,Low,False
808F73F50,0,,False,False,False,Low,False
808F6F510,0,,False,False,False,Low,False
80CC0D260,0,,False,False,False,Low,False
803015480,0,,False,False,False,Low,False
80B106E50,0,,False,False,False,Low,False
80F9676F0,0,,False,False,False,Low,False
803012450,0,,False,False,False,Low,False
80421A660,0,,False,False,False,Low,False
801E25A80,0,,False,False,False,Low,False
80AD8A610,20,High total outgoing amount,False,False,False,Low,False
80D078500,0,,False,False,False,Low,False
80B105780,20,High total outgoing amount,False,False,False,Low,False
802AF21B0,0,,False,False,False,Low,False
80D06D7A0,20,High total outgoing amount,False,False,False,Low,False
80CC126C0,0,,False,False,False,Low,False
80B0F4300,0,,False,False,False,Low,False
806FFB950,20,High total outgoing amount,False,False,False,Low,False
8040BF4B0,0,,False,False,False,Low,False
80F960980,0,,False,False,False,Low,False
8074E0C90,0,,False,False,False,Low,False
805346B40,20,High total outgoing amount,False,False,False,Low,False
80142AEB0,0,,False,False,False,Low,False
801426C30,0,,False,False,False,Low,False
8070DE6D0,0,,False,False,False,Low,False
80CFC0CD0,0,,False,False,False,Low,False
8040BEFD0,0,,False,False,False,Low,False
8074BCB30,0,,False,False,False,Low,False
8070E06D0,0,,False,False,False,Low,False
8074B9990,0,,False,False,False,Low,False
800520F60,0,,False,False,False,Low,False
8074B9D00,0,,False,False,False,Low,False
80FFCAEF0,0,,False,False,False,Low,False
8070E3AC0,0,,False,False,False,Low,False
800CDB530,0,,False,False,False,Low,False
802FBAFB0,0,,False,False,False,Low,False
80CF69400,20,High total outgoing amount,False,False,False,Low,False
800941490,20,High total outgoing amount,False,False,False,Low,False
80CC5B2C0,0,,False,False,False,Low,False
804208C00,0,,False,False,False,Low,False
80F6380C0,0,,False,False,False,Low,False
800C1BA00,20,High total outgoing amount,False,False,False,Low,False
8014BB970,0,,False,False,False,Low,False
80F639DA0,0,,False,False,False,Low,False
8070C5690,0,,False,False,False,Low,False
800CD99D0,0,,False,False,False,Low,False
8014BB1B0,0,,False,False,False,Low,False
8016AC3F0,0,,False,False,False,Low,False
808E243E0,20,High total outgoing amount,False,False,False,Low,False
80B0AC220,0,,False,False,False,Low,False
808C10D00,0,,False,False,False,Low,False
80F6382A0,0,,False,False,False,Low,False
806998DD0,0,,False,False,False,Low,False
808572000,20,High total outgoing amount,False,False,False,Low,False
807076230,0,,False,False,False,Low,False
80707D0E0,0,,False,False,False,Low,False
802FE8AE0,0,,False,False,False,Low,False
8009BCDC0,20,High total outgoing amount,False,False,False,Low,False
802B21BA0,0,,False,False,False,Low,False
8014356E0,0,,False,False,False,Low,False
802FF2240,0,,False,False,False,Low,False
8011984C0,0,,False,False,False,Low,False
8011B9EF0,20,High total outgoing amount,False,False,False,Low,False
80709AB10,0,,False,False,False,Low,False
800B8C480,0,,False,False,False,Low,False
8070B9420,0,,False,False,False,Low,False
805ECF280,0,,False,False,False,Low,False
80CC456B0,0,,False,False,False,Low,False
80F5A9AD0,0,,False,False,False,Low,False
80D01C900,0,,False,False,False,Low,False
80AE4B960,0,,False,False,False,Low,False
80D01E090,20,High total outgoing amount,False,False,False,Low,False
801E3E1D0,0,,False,False,False,Low,False
80D019A60,0,,False,False,False,Low,False
8070C1D00,0,,False,False,False,Low,False
804B2BCA0,20,High total outgoing amount,False,False,False,Low,False
80B0F44F0,0,,False,False,False,Low,False
8070CC490,0,,False,False,False,Low,False
80AE4FAC0,0,,False,False,False,Low,False
807494C00,0,,False,False,False,Low,False
8070CF720,20,High total outgoing amount,False,False,False,Low,False
80CC3C320,0,,False,False,False,Low,False
80C071A30,20,High total outgoing amount,False,False,False,Low,False
8071AEDE0,20,High total outgoing amount,False,False,False,Low,False
80733ED70,20,High total outgoing amount,False,False,False,Low,False
802D34100,0,,False,False,False,Low,False
801E94F80,0,,False,False,False,Low,False
8073D97C0,0,,False,False,False,Low,False
801412EC0,0,,False,False,False,Low,False
80AEA47B0,0,,False,False,False,Low,False
808D763E0,0,,False,False,False,Low,False
808D404C0,0,,False,False,False,Low,False
8045E21C0,20,High total outgoing amount,False,False,False,Low,False
802D2E3B0,0,,False,False,False,Low,False
80734EED0,0,,False,False,False,Low,False
80CD41740,0,,False,False,False,Low,False
803C62BC0,20,High total outgoing amount,False,False,False,Low,False
800C3AB90,0,,False,False,False,Low,False
80AD0C3D0,0,,False,False,False,Low,False
80CDD5BA0,20,High total outgoing amount,False,False,False,Low,False
80380BAE0,20,High total outgoing amount,False,False,False,Low,False
800057A30,20,High total outgoing amount,False,False,False,Low,False
8073D5220,20,High total outgoing amount,False,False,False,Low,False
80F74D570,20,High total outgoing amount,False,False,False,Low,False
802D32200,0,,False,False,False,Low,False
8073584A0,0,,False,False,False,Low,False
80CDCAF90,20,High total outgoing amount,False,False,False,Low,False
8050F3810,20,High total outgoing amount,False,False,False,Low,False
8073651B0,0,,False,False,False,Low,False
807362AE0,0,,False,False,False,Low,False
807363560,20,High total outgoing amount,False,False,False,Low,False
800C42A40,20,High total outgoing amount,False,False,False,Low,False
800C6B9D0,0,,False,False,False,Low,False
807340EA0,0,,False,False,False,Low,False
8023E7460,0,,False,False,False,Low,False
807327410,20,High total outgoing amount,False,False,False,Low,False
801E8C320,0,,False,False,False,Low,False
80F6DBD40,0,,False,False,False,Low,False
80CE0AB40,0,,False,False,False,Low,False
8047FE920,0,,False,False,False,Low,False
80CD1F420,0,,False,False,False,Low,False
80CE0FD50,20,High total outgoing amount,False,False,False,Low,False
80F864C90,0,,False,False,False,Low,False
808D38D70,20,High total outgoing amount,False,False,False,Low,False
8047EEA30,0,,False,False,False,Low,False
8041C11C0,20,High total outgoing amount,False,False,False,Low,False
8002F5DE0,20,High total outgoing amount,False,False,False,Low,False
808D39A30,0,,False,False,False,Low,False
800C7D480,20,High total outgoing amount,False,False,False,Low,False
80121A680,0,,False,False,False,Low,False
81000FDD0,20,High total outgoing amount,False,False,False,Low,False
808D776C0,0,,False,False,False,Low,False
8073DC920,0,,False,False,False,Low,False
80B008FB0,0,,False,False,False,Low,False
80013D3E0,0,,False,False,False,Low,False
808D3A170,0,,False,False,False,Low,False
800C353D0,20,High total outgoing amount,False,False,False,Low,False
80B007A60,20,High total outgoing amount,False,False,False,Low,False
800C35190,20,High total outgoing amount,False,False,False,Low,False
8002E8DF0,0,,False,False,False,Low,False
8013CC470,20,High total outgoing amount,False,False,False,Low,False
80AF68DC0,20,High total outgoing amount,False,False,False,Low,False
80CDF4250,0,,False,False,False,Low,False
802D46ED0,20,High total outgoing amount,False,False,False,Low,False
807364D60,0,,False,False,False,Low,False
80511F190,0,,False,False,False,Low,False
80AE741E0,20,High total outgoing amount,False,False,False,Low,False
8043AA070,0,,False,False,False,Low,False
800C59540,0,,False,False,False,Low,False
80CD51A00,0,,False,False,False,Low,False
80738A880,0,,False,False,False,Low,False
80D0A8500,0,,False,False,False,Low,False
8070C8400,20,High total outgoing amount,False,False,False,Low,False
80CD85D10,20,High total outgoing amount,False,False,False,Low,False
804C650B0,0,,False,False,False,Low,False
808D64020,0,,False,False,False,Low,False
808D5C370,0,,False,False,False,Low,False
80F841070,0,,False,False,False,Low,False
808D5D4C0,0,,False,False,False,Low,False
80739B500,0,,False,False,False,Low,False
808D54E00,0,,False,False,False,Low,False
80AF7FE10,0,,False,False,False,Low,False
8073993C0,0,,False,False,False,Low,False
80F7FFF00,0,,False,False,False,Low,False
80CD60BE0,0,,False,False,False,Low,False
80AF87E20,0,,False,False,False,Low,False
808D54EA0,0,,False,False,False,Low,False
8006EE7D0,20,High total outgoing amount,False,False,False,Low,False
808D5E2F0,0,,False,False,False,Low,False
8041D4900,0,,False,False,False,Low,False
8047FB1A0,0,,False,False,False,Low,False
801E8F770,0,,False,False,False,Low,False
80CD5B860,0,,False,False,False,Low,False
8012E6520,0,,False,False,False,Low,False
808D5DB10,20,High total outgoing amount,False,False,False,Low,False
800590C20,20,High total outgoing amount,False,False,False,Low,False
8043AD8C0,0,,False,False,False,Low,False
80CD198F0,0,,False,False,False,Low,False
80AF91120,0,,False,False,False,Low,False
80AF91B80,0,,False,False,False,Low,False
80AE88F90,0,,False,False,False,Low,False
8073CABC0,0,,False,False,False,Low,False
80AE966A0,0,,False,False,False,Low,False
80F852E00,0,,False,False,False,Low,False
80CDB96F0,20,High total outgoing amount,False,False,False,Low,False
80CAC3F20,20,High total outgoing amount,False,False,False,Low,False
80CDB8CD0,0,,False,False,False,Low,False
804249870,20,High total outgoing amount,False,False,False,Low,False
80CD4CA40,0,,False,False,False,Low,False
800BA0C10,0,,False,False,False,Low,False
80CDB1290,0,,False,False,False,Low,False
800C4DCF0,0,,False,False,False,Low,False
8050F9DE0,0,,False,False,False,Low,False
808D266E0,0,,False,False,False,Low,False
802C9DBD0,0,,False,False,False,Low,False
800C4E410,20,High total outgoing amount,False,False,False,Low,False
80FFD94A0,0,,False,False,False,Low,False
80737C420,0,,False,False,False,Low,False
80599F4B0,0,,False,False,False,Low,False
80CC9A450,20,High total outgoing amount,False,False,False,Low,False
80CD4AE80,0,,False,False,False,Low,False
8002EC390,0,,False,False,False,Low,False
80CD8E490,20,High total outgoing amount,False,False,False,Low,False
80AD094E0,0,,False,False,False,Low,False
8013C8C60,0,,False,False,False,Low,False
807387F10,0,,False,False,False,Low,False
802CEF4A0,20,High total outgoing amount,False,False,False,Low,False
80AF2AD90,0,,False,False,False,Low,False
80CD13840,0,,False,False,False,Low,False
806277FC0,0,,False,False,False,Low,False
80CE5DFC0,0,,False,False,False,Low,False
807450B20,20,High total outgoing amount,False,False,False,Low,False
8096DFF70,20,High total outgoing amount,False,False,False,Low,False
80F6A9C00,0,,False,False,False,Low,False
800C05B40,0,,False,False,False,Low,False
8017FAD50,0,,False,False,False,Low,False
802E08480,0,,False,False,False,Low,False
800E6C0A0,20,High total outgoing amount,False,False,False,Low,False
808D88360,0,,False,False,False,Low,False
80F8B7B00,0,,False,False,False,Low,False
801572EC0,0,,False,False,False,Low,False
80725DB80,20,High total outgoing amount,False,False,False,Low,False
80B03B780,0,,False,False,False,Low,False
808D1CD00,0,,False,False,False,Low,False
80F69E7C0,0,,False,False,False,Low,False
800C093D0,0,,False,False,False,Low,False
80A644790,20,High total outgoing amount,False,False,False,Low,False
8004C0270,0,,False,False,False,Low,False
800C030D0,0,,False,False,False,Low,False
80CCF84C0,20,High total outgoing amount,False,False,False,Low,False
8005340D0,20,High total outgoing amount,False,False,False,Low,False
80CDCC7E0,20,High total outgoing amount,False,False,False,Low,False
80CCFADB0,0,,False,False,False,Low,False
80726BC60,0,,False,False,False,Low,False
801E87070,0,,False,False,False,Low,False
807442840,0,,False,False,False,Low,False
80138BEA0,0,,False,False,False,Low,False
81001B510,20,High total outgoing amount,False,False,False,Low,False
80F6A10A0,0,,False,False,False,Low,False
80CE5D640,0,,False,False,False,Low,False
80CE7F7D0,0,,False,False,False,Low,False
801582300,0,,False,False,False,Low,False
807462F70,0,,False,False,False,Low,False
810029790,0,,False,False,False,Low,False
8070E6190,0,,False,False,False,Low,False
80CCD5C20,0,,False,False,False,Low,False
8071CD520,0,,False,False,False,Low,False
80F6ABD90,0,,False,False,False,Low,False
80CE71920,0,,False,False,False,Low,False
80CCD68A0,0,,False,False,False,Low,False
801E61EC0,0,,False,False,False,Low,False
80031AEB0,0,,False,False,False,Low,False
80CCD1EC0,0,,False,False,False,Low,False
80AEB4B10,20,High total outgoing amount,False,False,False,Low,False
80AED2C60,0,,False,False,False,Low,False
806098290,0,,False,False,False,Low,False
808D40240,20,High total outgoing amount,False,False,False,Low,False
80CCE17F0,0,,False,False,False,Low,False
805F51430,20,High total outgoing amount,False,False,False,Low,False
80CE6C400,0,,False,False,False,Low,False
8047E5500,0,,False,False,False,Low,False
807462B70,0,,False,False,False,Low,False
802E06550,0,,False,False,False,Low,False
802E04D00,0,,False,False,False,Low,False
807226280,20,High total outgoing amount,False,False,False,Low,False
800B83250,20,High total outgoing amount,False,False,False,Low,False
80DC06E80,0,,False,False,False,Low,False
808DA05B0,0,,False,False,False,Low,False
8071AD800,0,,False,False,False,Low,False
800144410,0,,False,False,False,Low,False
80F8B9860,0,,False,False,False,Low,False
8013C3300,0,,False,False,False,Low,False
80CE2B5D0,0,,False,False,False,Low,False
80B028450,20,High total outgoing amount,False,False,False,Low,False
8047EA7A0,0,,False,False,False,Low,False
800C88940,20,High total outgoing amount,False,False,False,Low,False
80516CB80,0,,False,False,False,Low,False
80AF38F80,0,,False,False,False,Low,False
8073F6C00,0,,False,False,False,Low,False
8000F0B00,0,,False,False,False,Low,False
80B028DB0,0,,False,False,False,Low,False
804801910,20,High total outgoing amount,False,False,False,Low,False
808A45E90,20,High total outgoing amount,False,False,False,Low,False
800647510,0,,False,False,False,Low,False
809E16570,20,High total outgoing amount,False,False,False,Low,False
8072F1E10,0,,False,False,False,Low,False
8072F22C0,0,,False,False,False,Low,False
802D82020,0,,False,False,False,Low,False
80516A5E0,20,High total outgoing amount,False,False,False,Low,False
80CE1BDC0,20,High total outgoing amount,False,False,False,Low,False
805152250,0,,False,False,False,Low,False
807316F10,0,,False,False,False,Low,False
807317E90,0,,False,False,False,Low,False
8002F3700,20,High total outgoing amount,False,False,False,Low,False
80CD10F20,0,,False,False,False,Low,False
807316BB0,0,,False,False,False,Low,False
801E8AAF0,0,,False,False,False,Low,False
8041B25B0,0,,False,False,False,Low,False
800C199D0,0,,False,False,False,Low,False
802D859A0,0,,False,False,False,Low,False
80CDF21D0,0,,False,False,False,Low,False
80CD1C100,0,,False,False,False,Low,False
81000C370,0,,False,False,False,Low,False
8013EEF80,20,High total outgoing amount,False,False,False,Low,False
801E0A870,0,,False,False,False,Low,False
808854F40,20,High total outgoing amount,False,False,False,Low,False
8073F8660,0,,False,False,False,Low,False
80AF219D0,0,,False,False,False,Low,False
8047E7BE0,0,,False,False,False,Low,False
800CA9440,20,High total outgoing amount,False,False,False,Low,False
80740B210,0,,False,False,False,Low,False
8074047F0,20,High total outgoing amount,False,False,False,Low,False
80CDF03A0,0,,False,False,False,Low,False
801E7F900,20,High total outgoing amount,False,False,False,Low,False
80F8B6270,0,,False,False,False,Low,False
80CE3CE30,0,,False,False,False,Low,False
800C1A220,0,,False,False,False,Low,False
800C1A270,0,,False,False,False,Low,False
805E49C70,0,,False,False,False,Low,False
802D60190,20,High total outgoing amount,False,False,False,Low,False
80CE326C0,0,,False,False,False,Low,False
80CE305A0,0,,False,False,False,Low,False
81000C410,0,,False,False,False,Low,False
802C839A0,0,,False,False,False,Low,False
80B02F7A0,0,,False,False,False,Low,False
800DD29B0,0,,False,False,False,Low,False
80CD12FE0,20,High total outgoing amount,False,False,False,Low,False
8017AB1F0,0,,False,False,False,Low,False
80F8B43C0,20,High total outgoing amount,False,False,False,Low,False
807037420,20,High total outgoing amount,False,False,False,Low,False
802B33D60,0,,False,False,False,Low,False
808478F90,20,High total outgoing amount,False,False,False,Low,False
8012FCCF0,0,,False,False,False,Low,False
802A4B8B0,0,,False,False,False,Low,False
80AB800B0,0,,False,False,False,Low,False
804EAD600,0,,False,False,False,Low,False
80FAEBD70,0,,False,False,False,Low,False
80D418EC0,0,,False,False,False,Low,False
8048C5C90,0,,False,False,False,Low,False
80B1E8110,0,,False,False,False,Low,False
80B1E7CB0,0,,False,False,False,Low,False
8047A2C10,0,,False,False,False,Low,False
80037C3E0,20,High total outgoing amount,False,False,False,Low,False
80F535460,20,High total outgoing amount,False,False,False,Low,False
80B7C3AB0,0,,False,False,False,Low,False
806CA6320,0,,False,False,False,Low,False
803188ED0,0,,False,False,False,Low,False
8075E6840,0,,False,False,False,Low,False
80FAE9FE0,0,,False,False,False,Low,False
80AB8D720,0,,False,False,False,Low,False
8075E0EB0,0,,False,False,False,Low,False
808CEC270,0,,False,False,False,Low,False
802A73C90,20,High total outgoing amount,False,False,False,Low,False
8075DBDA0,0,,False,False,False,Low,False
80549E860,0,,False,False,False,Low,False
805499530,0,,False,False,False,Low,False
803631370,0,,False,False,False,Low,False
800125460,20,High total outgoing amount,False,False,False,Low,False
800BB37B0,20,High total outgoing amount,False,False,False,Low,False
8075DEC90,0,,False,False,False,Low,False
80C9199A0,0,,False,False,False,Low,False
80B6B79C0,20,High total outgoing amount,False,False,False,Low,False
800DD0CA0,20,High total outgoing amount,False,False,False,Low,False
80D474AA0,20,High total outgoing amount,False,False,False,Low,False
800132640,20,High total outgoing amount,False,False,False,Low,False
80DE0CC00,0,,False,False,False,Low,False
809311A60,0,,False,False,False,Low,False
804798140,0,,False,False,False,Low,False
8100F6C10,0,,False,False,False,Low,False
8004EC5C0,0,,False,False,False,Low,False
8092FB920,0,,False,False,False,Low,False
80B22B420,20,High total outgoing amount,False,False,False,Low,False
80D45F2D0,0,,False,False,False,Low,False
80D45E5E0,0,,False,False,False,Low,False
80B216540,20,High total outgoing amount,False,False,False,Low,False
800DC2A70,20,High total outgoing amount,False,False,False,Low,False
80C90FC50,0,,False,False,False,Low,False
80549BA70,0,,False,False,False,Low,False
80C915F00,0,,False,False,False,Low,False
80B402F70,0,,False,False,False,Low,False
800AA6BF0,0,,False,False,False,Low,False
8009DE3F0,0,,False,False,False,Low,False
800AA98C0,0,,False,False,False,Low,False
80AB739C0,0,,False,False,False,Low,False
800582300,0,,False,False,False,Low,False
80AB75820,0,,False,False,False,Low,False
806C19730,20,High total outgoing amount,False,False,False,Low,False
8014AF060,0,,False,False,False,Low,False
806C30480,20,High total outgoing amount,False,False,False,Low,False
804ED51A0,0,,False,False,False,Low,False
801319800,0,,False,False,False,Low,False
8014AA100,20,High total outgoing amount,False,False,False,Low,False
805499350,20,High total outgoing amount,False,False,False,Low,False
806CA5960,0,,False,False,False,Low,False
80ABA2F30,20,High total outgoing amount,False,False,False,Low,False
806CD2A10,0,,False,False,False,Low,False
8089A6480,0,,False,False,False,Low,False
801E26D40,0,,False,False,False,Low,False
80D344350,0,,False,False,False,Low,False
8003946A0,0,,False,False,False,Low,False
806D021A0,0,,False,False,False,Low,False
80ABA6640,20,High total outgoing amount,False,False,False,Low,False
8068CEF20,0,,False,False,False,Low,False
80CA4F280,0,,False,False,False,Low,False
800390700,0,,False,False,False,Low,False
8061B0210,20,High total outgoing amount,False,False,False,Low,False
806D092B0,0,,False,False,False,Low,False
8005712D0,20,High total outgoing amount,False,False,False,Low,False
806BD77A0,20,High total outgoing amount,False,False,False,Low,False
80ABAD2E0,0,,False,False,False,Low,False
