Account,Degree,In_Degree,Out_Degree,Degree_Centrality
801DD06B0,1,0,1,0.00016605778811026238
80F54FF40,1,1,0,0.00016605778811026238
80DBBF940,1,1,0,0.00016605778811026238
808DE0120,1,0,1,0.00016605778811026238
80C777390,1,1,0,0.00016605778811026238
80085EC70,2,1,1,0.00033211557622052476
80C770D30,2,1,1,0.00033211557622052476
8005E9B30,1,0,1,0.00016605778811026238
80554EB40,2,1,1,0.00033211557622052476
80F552020,2,1,1,0.00033211557622052476
808861440,2,1,1,0.00033211557622052476
80D70C9A0,2,1,1,0.00033211557622052476
806B28E90,2,1,1,0.00033211557622052476
801279D90,2,1,1,0.00033211557622052476
80CC42940,1,0,1,0.00016605778811026238
80DB95DE0,1,1,0,0.00016605778811026238
8020AC4B0,2,1,1,0.00033211557622052476
802777D70,2,1,1,0.00033211557622052476
804CA50E0,2,1,1,0.00033211557622052476
809508FE0,2,1,1,0.00033211557622052476
8002ECA10,1,0,1,0.00016605778811026238
801BA8800,1,1,0,0.00016605778811026238
803F81920,2,1,1,0.00033211557622052476
804D34F60,2,1,1,0.00033211557622052476
80DA407F0,2,1,1,0.00033211557622052476
8063F4390,2,1,1,0.00033211557622052476
80470FC90,2,1,1,0.00033211557622052476
80864A730,2,1,1,0.00033211557622052476
804254E10,2,1,1,0.00033211557622052476
80339B490,2,1,1,0.00033211557622052476
8014C8EE0,1,0,1,0.00016605778811026238
802901820,1,1,0,0.00016605778811026238
80470D570,2,1,1,0.00033211557622052476
804D3E7B0,1,0,1,0.00016605778811026238
804D3E800,1,1,0,0.00016605778811026238
80DA3CB30,2,1,1,0.00033211557622052476
8079B9480,2,1,1,0.00033211557622052476
804489140,2,1,1,0.00033211557622052476
80C568CE0,2,1,1,0.00033211557622052476
80F42B8E0,2,1,1,0.00033211557622052476
801288DE0,2,1,1,0.00033211557622052476
80471FEC0,2,1,1,0.00033211557622052476
80DA4CC10,2,1,1,0.00033211557622052476
80157B690,1,0,1,0.00016605778811026238
8077E90D0,1,1,0,0.00016605778811026238
808697370,2,1,1,0.00033211557622052476
8065D96D0,2,1,1,0.00033211557622052476
801B9F130,2,1,1,0.00033211557622052476
80DA353B0,1,0,1,0.00016605778811026238
80DA2B9D0,1,1,0,0.00016605778811026238
800EA0570,2,1,1,0.00033211557622052476
801454320,1,0,1,0.00016605778811026238
8015A7800,1,1,0,0.00016605778811026238
80C54A1D0,1,0,1,0.00016605778811026238
8138213C0,1,1,0,0.00016605778811026238
803BB0B50,1,0,1,0.00016605778811026238
8096344F0,1,1,0,0.00016605778811026238
80094C340,2,1,1,0.00033211557622052476
80A7A3810,1,0,1,0.00016605778811026238
80A77CCF0,1,1,0,0.00016605778811026238
8055B0190,2,1,1,0.00033211557622052476
800F043C0,2,1,1,0.00033211557622052476
8063FC260,2,1,1,0.00033211557622052476
80FF35980,2,1,1,0.00033211557622052476
80094BC90,2,1,1,0.00033211557622052476
80A7A2E50,2,1,1,0.00033211557622052476
8063F8A80,1,0,1,0.00016605778811026238
8063FCA30,1,1,0,0.00016605778811026238
804256C40,2,1,1,0.00033211557622052476
8055AB000,2,1,1,0.00033211557622052476
80208BEA0,1,0,1,0.00016605778811026238
8020ACD40,1,1,0,0.00016605778811026238
8077EF140,2,1,1,0.00033211557622052476
801B555E0,2,1,1,0.00033211557622052476
80F455730,2,1,1,0.00033211557622052476
80095FE60,2,1,1,0.00033211557622052476
80094EAB0,2,1,1,0.00033211557622052476
8066B5C80,2,1,1,0.00033211557622052476
8066B9A90,2,1,1,0.00033211557622052476
8005BBD60,1,0,1,0.00016605778811026238
8009065D0,1,1,0,0.00016605778811026238
80875D050,1,0,1,0.00016605778811026238
80302DE30,1,1,0,0.00016605778811026238
8034BA720,2,1,1,0.00033211557622052476
800E939C0,2,1,1,0.00033211557622052476
80DA203F0,2,1,1,0.00033211557622052476
8005211A0,1,0,1,0.00016605778811026238
80DA1D030,1,1,0,0.00016605778811026238
800E90510,2,1,1,0.00033211557622052476
800249F70,2,1,1,0.00033211557622052476
801B78430,1,1,0,0.00016605778811026238
8066EFF30,2,1,1,0.00033211557622052476
8034B8770,2,1,1,0.00033211557622052476
80670DE40,2,1,1,0.00033211557622052476
80B41CE60,2,1,1,0.00033211557622052476
80D9FD240,2,1,1,0.00033211557622052476
80D9F4AB0,2,1,1,0.00033211557622052476
803362220,2,1,1,0.00033211557622052476
804255320,2,1,1,0.00033211557622052476
80676ED30,2,1,1,0.00033211557622052476
80A7E7F80,2,1,1,0.00033211557622052476
8037EF850,2,1,1,0.00033211557622052476
80C481D00,2,1,1,0.00033211557622052476
801B79F00,2,1,1,0.00033211557622052476
80612E530,1,0,1,0.00016605778811026238
80C560050,1,1,0,0.00016605778811026238
801D4F760,1,0,1,0.00016605778811026238
80B3FBE20,1,1,0,0.00016605778811026238
8024E5DE0,1,0,1,0.00016605778811026238
809625000,3,2,1,0.0004981733643307871
80875B160,2,1,1,0.00033211557622052476
80C56C3E0,2,1,1,0.00033211557622052476
807CB2D80,1,0,1,0.00016605778811026238
80DA34050,1,1,0,0.00016605778811026238
800964660,2,1,1,0.00033211557622052476
8026A6050,2,1,1,0.00033211557622052476
802BAB3D0,1,0,1,0.00016605778811026238
802AAC260,1,1,0,0.00016605778811026238
8032A2AE0,2,1,1,0.00033211557622052476
80DB31F70,2,1,1,0.00033211557622052476
8063D5630,2,1,1,0.00033211557622052476
8066ACFE0,2,1,1,0.00033211557622052476
80DB39940,2,1,1,0.00033211557622052476
8015A0B90,2,1,1,0.00033211557622052476
80014E320,1,0,1,0.00016605778811026238
800969520,1,1,0,0.00016605778811026238
8066BFAC0,2,1,1,0.00033211557622052476
80DA2D300,2,1,1,0.00033211557622052476
802775200,2,1,1,0.00033211557622052476
800419F90,2,1,1,0.00033211557622052476
8066ABCD0,2,1,1,0.00033211557622052476
8042525E0,2,1,1,0.00033211557622052476
80A6D61F0,2,1,1,0.00033211557622052476
807988E80,2,1,1,0.00033211557622052476
80090D5F0,2,1,1,0.00033211557622052476
80F4445C0,2,1,1,0.00033211557622052476
801280A00,2,1,1,0.00033211557622052476
805619360,1,0,1,0.00016605778811026238
80A787FC0,1,1,0,0.00016605778811026238
804718360,2,1,1,0.00033211557622052476
80787EF40,2,1,1,0.00033211557622052476
80DAA31A0,2,1,1,0.00033211557622052476
80348A7A0,2,1,1,0.00033211557622052476
8020C5CC0,2,1,1,0.00033211557622052476
800205700,1,0,1,0.00016605778811026238
801B90260,1,1,0,0.00016605778811026238
80C515E70,2,1,1,0.00033211557622052476
80B42B8A0,2,1,1,0.00033211557622052476
80091D670,2,1,1,0.00033211557622052476
8008F77D0,2,1,1,0.00033211557622052476
80633BD70,1,0,1,0.00016605778811026238
80B42DB50,1,1,0,0.00016605778811026238
8046B3B20,1,0,1,0.00016605778811026238
80648F960,1,1,0,0.00016605778811026238
8015B01C0,2,1,1,0.00033211557622052476
80B66FA60,1,0,1,0.00016605778811026238
8101AE980,1,1,0,0.00016605778811026238
800933940,2,1,1,0.00033211557622052476
80B42E480,2,1,1,0.00033211557622052476
808667110,1,0,1,0.00016605778811026238
814A54D40,1,1,0,0.00016605778811026238
80FBF2A50,2,1,1,0.00033211557622052476
8043891F0,2,1,1,0.00033211557622052476
8015AF2A0,2,1,1,0.00033211557622052476
800421690,2,1,1,0.00033211557622052476
800247A30,2,1,1,0.00033211557622052476
806450B10,2,1,1,0.00033211557622052476
806450D00,2,1,1,0.00033211557622052476
800926D90,1,1,0,0.00016605778811026238
8019328E0,1,0,1,0.00016605778811026238
8055C6700,1,1,0,0.00016605778811026238
804384F20,2,1,1,0.00033211557622052476
808473960,2,1,1,0.00033211557622052476
80DACFB70,2,1,1,0.00033211557622052476
80A782E50,2,1,1,0.00033211557622052476
807895020,2,1,1,0.00033211557622052476
80965A910,2,1,1,0.00033211557622052476
8063F23D0,2,1,1,0.00033211557622052476
80FBFE9F0,2,1,1,0.00033211557622052476
80271A5A0,1,0,1,0.00016605778811026238
80271AE90,1,1,0,0.00016605778811026238
8008FA040,2,1,1,0.00033211557622052476
80042D730,2,1,1,0.00033211557622052476
80A783D70,2,1,1,0.00033211557622052476
80A58FF80,1,0,1,0.00016605778811026238
80DACCB50,1,1,0,0.00016605778811026238
80FBF9F80,1,0,1,0.00016605778811026238
80FBFA520,1,1,0,0.00016605778811026238
80349EDE0,2,1,1,0.00033211557622052476
802A85560,1,0,1,0.00016605778811026238
806447810,1,1,0,0.00016605778811026238
8006AF510,2,1,1,0.00033211557622052476
8008C8E20,2,1,1,0.00033211557622052476
806412940,2,1,1,0.00033211557622052476
80560BD30,2,1,1,0.00033211557622052476
80347B200,2,1,1,0.00033211557622052476
8064EF3A0,2,1,1,0.00033211557622052476
80A7931F0,2,1,1,0.00033211557622052476
802726BC0,2,1,1,0.00033211557622052476
801309590,1,0,1,0.00016605778811026238
8033F6500,1,1,0,0.00016605778811026238
8101C4FD0,2,1,1,0.00033211557622052476
8033DFE30,2,1,1,0.00033211557622052476
80657CC60,2,1,1,0.00033211557622052476
8033A5FC0,2,1,1,0.00033211557622052476
80C4F1790,2,1,1,0.00033211557622052476
80657FB20,2,1,1,0.00033211557622052476
800EAFCE0,2,1,1,0.00033211557622052476
80C535230,2,1,1,0.00033211557622052476
800EAF170,2,1,1,0.00033211557622052476
80798F620,2,1,1,0.00033211557622052476
807861770,1,1,0,0.00016605778811026238
80DA2F950,1,0,1,0.00016605778811026238
800902920,1,1,0,0.00016605778811026238
80DAEAD60,1,0,1,0.00016605778811026238
80DAE8CA0,1,1,0,0.00016605778811026238
801B9E1D0,2,1,1,0.00033211557622052476
80C540D00,2,1,1,0.00033211557622052476
800A86E20,1,0,1,0.00016605778811026238
8033983F0,1,1,0,0.00016605778811026238
8033A67C0,2,1,1,0.00033211557622052476
800915750,2,1,1,0.00033211557622052476
8068C8500,1,0,1,0.00016605778811026238
80A7A3420,1,1,0,0.00016605778811026238
80DAF0580,2,1,1,0.00033211557622052476
804CA2A30,2,1,1,0.00033211557622052476
804256C90,2,1,1,0.00033211557622052476
800108370,2,1,1,0.00033211557622052476
804D20D70,2,1,1,0.00033211557622052476
805588F30,2,1,1,0.00033211557622052476
80041F5A0,2,1,1,0.00033211557622052476
80640D680,2,1,1,0.00033211557622052476
804A95890,1,0,1,0.00016605778811026238
8064FB3B0,1,1,0,0.00016605778811026238
80DAA3990,2,1,1,0.00033211557622052476
804A00180,2,1,1,0.00033211557622052476
80DA979C0,2,1,1,0.00033211557622052476
8064F42D0,2,1,1,0.00033211557622052476
801615070,1,0,1,0.00016605778811026238
806531630,1,1,0,0.00016605778811026238
80DA931F0,2,1,1,0.00033211557622052476
807878A10,2,1,1,0.00033211557622052476
8101ABBB0,2,1,1,0.00033211557622052476
80349FEC0,2,1,1,0.00033211557622052476
80A6EBB90,2,1,1,0.00033211557622052476
80273A270,2,1,1,0.00033211557622052476
80DAD7B60,2,1,1,0.00033211557622052476
807721B80,1,0,1,0.00016605778811026238
80798B9F0,1,1,0,0.00016605778811026238
801B8B9D0,2,1,1,0.00033211557622052476
80F438100,2,1,1,0.00033211557622052476
80DA71850,2,1,1,0.00033211557622052476
801B52A40,1,0,1,0.00016605778811026238
80DA4E940,1,1,0,0.00016605778811026238
8068D2AD0,1,0,1,0.00016605778811026238
8101AD090,1,1,0,0.00016605778811026238
801B97E20,2,1,1,0.00033211557622052476
8015C4080,2,1,1,0.00033211557622052476
80559F820,2,1,1,0.00033211557622052476
80A7E96A0,1,0,1,0.00016605778811026238
80E1D9440,1,1,0,0.00016605778811026238
806772A80,2,1,1,0.00033211557622052476
80D8D26E0,1,0,1,0.00016605778811026238
8100DDEE0,1,1,0,0.00016605778811026238
8096F1DE0,2,1,1,0.00033211557622052476
8068FF760,2,1,1,0.00033211557622052476
80A8FDAE0,2,1,1,0.00033211557622052476
8009AE010,2,1,1,0.00033211557622052476
80558E930,2,1,1,0.00033211557622052476
8015E6AB0,2,1,1,0.00033211557622052476
801BD9050,2,1,1,0.00033211557622052476
801260EE0,2,1,1,0.00033211557622052476
807723630,2,1,1,0.00033211557622052476
800118230,2,1,1,0.00033211557622052476
80690A9C0,2,1,1,0.00033211557622052476
800284D50,1,0,1,0.00016605778811026238
814765CA0,1,1,0,0.00016605778811026238
80A66B6C0,2,1,1,0.00033211557622052476
8009B2DC0,2,1,1,0.00033211557622052476
80F421A00,2,1,1,0.00033211557622052476
803320CB0,2,1,1,0.00033211557622052476
806912A40,2,1,1,0.00033211557622052476
800417A00,1,0,1,0.00016605778811026238
801BF4F60,1,1,0,0.00016605778811026238
80FF47690,2,1,1,0.00033211557622052476
80772C8E0,1,0,1,0.00016605778811026238
817A3E760,1,1,0,0.00016605778811026238
80332ED50,2,1,1,0.00033211557622052476
80021F860,1,0,1,0.00016605778811026238
8009AC320,1,1,0,0.00016605778811026238
8068E4D30,2,1,1,0.00033211557622052476
80D8A73C0,2,1,1,0.00033211557622052476
80D8E89B0,2,1,1,0.00033211557622052476
8096EDAE0,2,1,1,0.00033211557622052476
80C420590,2,1,1,0.00033211557622052476
806397E40,2,1,1,0.00033211557622052476
80A8B05E0,2,1,1,0.00033211557622052476
80774BCC0,2,1,1,0.00033211557622052476
8027BAF00,2,1,1,0.00033211557622052476
80022BAD0,2,1,1,0.00033211557622052476
80C5ECF20,2,1,1,0.00033211557622052476
8095EFEB0,2,1,1,0.00033211557622052476
810151A90,2,1,1,0.00033211557622052476
8020AA450,2,1,1,0.00033211557622052476
8068EF860,2,1,1,0.00033211557622052476
81015B5F0,2,1,1,0.00033211557622052476
8087B5AD0,1,0,1,0.00016605778811026238
80DB7EC90,2,1,1,0.00033211557622052476
8068FB360,2,1,1,0.00033211557622052476
8002760A0,2,1,1,0.00033211557622052476
800F27660,2,1,1,0.00033211557622052476
80C5D7010,2,1,1,0.00033211557622052476
801BBE6E0,2,1,1,0.00033211557622052476
807A0BC60,2,1,1,0.00033211557622052476
80DB7F390,2,1,1,0.00033211557622052476
80FF21F90,2,1,1,0.00033211557622052476
806910D50,1,0,1,0.00016605778811026238
806915B30,1,1,0,0.00016605778811026238
80331F880,1,0,1,0.00016605778811026238
803320EE0,1,1,0,0.00016605778811026238
80C5F64B0,2,1,1,0.00033211557622052476
807727AB0,2,1,1,0.00033211557622052476
80A6689A0,2,1,1,0.00033211557622052476
806393D50,2,1,1,0.00033211557622052476
8068BA9A0,2,1,1,0.00033211557622052476
8071C9530,2,1,1,0.00033211557622052476
80B3AAB50,2,1,1,0.00033211557622052476
800F27DD0,2,1,1,0.00033211557622052476
80D89A2C0,2,1,1,0.00033211557622052476
80FC1FB50,2,1,1,0.00033211557622052476
807724650,2,1,1,0.00033211557622052476
8024EA110,1,0,1,0.00016605778811026238
80281ACB0,1,1,0,0.00016605778811026238
80F41F590,2,1,1,0.00033211557622052476
8032F7CB0,1,1,0,0.00016605778811026238
80691D230,2,1,1,0.00033211557622052476
80C644C40,1,0,1,0.00016605778811026238
80C644BF0,1,1,0,0.00016605778811026238
80FB89000,2,1,1,0.00033211557622052476
80FF4A6C0,2,1,1,0.00033211557622052476
80958E6F0,2,1,1,0.00033211557622052476
8096F8A90,2,1,1,0.00033211557622052476
806369A70,2,1,1,0.00033211557622052476
80D879360,2,1,1,0.00033211557622052476
80CD86B20,2,1,1,0.00033211557622052476
8087D8780,2,1,1,0.00033211557622052476
8061EE190,1,0,1,0.00016605778811026238
810156030,1,1,0,0.00016605778811026238
80C5E7E50,2,1,1,0.00033211557622052476
8009C1AD0,2,1,1,0.00033211557622052476
80B07BCD0,1,0,1,0.00016605778811026238
80C61C490,1,1,0,0.00016605778811026238
80A95DF50,2,1,1,0.00033211557622052476
8087A65A0,2,1,1,0.00033211557622052476
800174CB0,2,1,1,0.00033211557622052476
806916630,2,1,1,0.00033211557622052476
80B3B4D40,2,1,1,0.00033211557622052476
80DB7A310,2,1,1,0.00033211557622052476
8009B3030,1,0,1,0.00016605778811026238
8009B1170,1,1,0,0.00016605778811026238
8001DB3A0,1,0,1,0.00016605778811026238
80331ED40,1,1,0,0.00016605778811026238
80D8C0170,2,1,1,0.00033211557622052476
800286860,2,1,1,0.00033211557622052476
800285D90,2,1,1,0.00033211557622052476
80691C680,2,1,1,0.00033211557622052476
80558C050,2,1,1,0.00033211557622052476
804D554A0,2,1,1,0.00033211557622052476
807732AC0,2,1,1,0.00033211557622052476
80D8B4120,2,1,1,0.00033211557622052476
8087BCC10,2,1,1,0.00033211557622052476
8096F5490,2,1,1,0.00033211557622052476
80A9648A0,2,1,1,0.00033211557622052476
8027B8950,2,1,1,0.00033211557622052476
80A96BD50,2,1,1,0.00033211557622052476
806903210,2,1,1,0.00033211557622052476
8087D64E0,2,1,1,0.00033211557622052476
8034AEED0,1,0,1,0.00016605778811026238
80CD50F50,1,1,0,0.00016605778811026238
80A975110,2,1,1,0.00033211557622052476
80F3C4B30,2,1,1,0.00033211557622052476
803342480,2,1,1,0.00033211557622052476
80DB60D00,2,1,1,0.00033211557622052476
8061DF720,1,0,1,0.00016605778811026238
810166CF0,1,1,0,0.00016605778811026238
807713BE0,2,1,1,0.00033211557622052476
804D44750,1,0,1,0.00016605778811026238
8007C0060,1,1,0,0.00016605778811026238
80D974D80,2,1,1,0.00033211557622052476
805346E30,1,0,1,0.00016605778811026238
80685E9D0,1,1,0,0.00016605778811026238
80C467570,2,1,1,0.00033211557622052476
80098C260,2,1,1,0.00033211557622052476
80FB86DE0,2,1,1,0.00033211557622052476
807670FA0,1,0,1,0.00016605778811026238
810166910,1,1,0,0.00016605778811026238
8096E0E40,2,1,1,0.00033211557622052476
803F87190,2,1,1,0.00033211557622052476
8087A3E20,2,1,1,0.00033211557622052476
800E798A0,2,1,1,0.00033211557622052476
80A851560,2,1,1,0.00033211557622052476
80FB7D550,1,0,1,0.00016605778811026238
80FB902D0,1,1,0,0.00016605778811026238
808D2F360,1,0,1,0.00016605778811026238
80C5D5070,1,1,0,0.00016605778811026238
80A6A8C80,2,1,1,0.00033211557622052476
8068602C0,2,1,1,0.00033211557622052476
801BA76B0,2,1,1,0.00033211557622052476
80687FC90,2,1,1,0.00033211557622052476
80A85E130,2,1,1,0.00033211557622052476
80C5C73D0,2,1,1,0.00033211557622052476
8067C75D0,2,1,1,0.00033211557622052476
8013E8690,1,0,1,0.00016605778811026238
80B3F6BB0,1,1,0,0.00016605778811026238
80F420090,2,1,1,0.00033211557622052476
806772D20,2,1,1,0.00033211557622052476
8077744C0,2,1,1,0.00033211557622052476
810194F70,2,1,1,0.00033211557622052476
80335FAD0,2,1,1,0.00033211557622052476
8063C7540,1,0,1,0.00016605778811026238
8063C7630,1,1,0,0.00016605778811026238
80D9BA630,2,1,1,0.00033211557622052476
8067786C0,1,0,1,0.00016605778811026238
80676E470,1,1,0,0.00016605778811026238
806774600,2,1,1,0.00033211557622052476
806777850,2,1,1,0.00033211557622052476
80F437900,2,1,1,0.00033211557622052476
80C47DB40,2,1,1,0.00033211557622052476
80D9B1EC0,2,1,1,0.00033211557622052476
801589B40,2,1,1,0.00033211557622052476
80879D0B0,2,1,1,0.00033211557622052476
807516930,2,1,1,0.00033211557622052476
800314210,1,0,1,0.00016605778811026238
800415730,1,1,0,0.00016605778811026238
8096DFBE0,2,1,1,0.00033211557622052476
80DB5D150,2,1,1,0.00033211557622052476
80D99B580,2,1,1,0.00033211557622052476
80B3CBF20,2,1,1,0.00033211557622052476
804D43900,2,1,1,0.00033211557622052476
80016F460,2,1,1,0.00033211557622052476
804842040,1,0,1,0.00016605778811026238
809608D70,1,1,0,0.00016605778811026238
808644F30,2,1,1,0.00033211557622052476
8096E4ED0,1,0,1,0.00016605778811026238
819C7A560,1,1,0,0.00016605778811026238
8068D3E70,2,1,1,0.00033211557622052476
800CF6770,1,0,1,0.00016605778811026238
8068D65C0,1,1,0,0.00016605778811026238
804385E80,2,1,1,0.00033211557622052476
80D950290,1,0,1,0.00016605778811026238
80D950F50,1,1,0,0.00016605778811026238
8068D75B0,2,1,1,0.00033211557622052476
801579520,1,0,1,0.00016605778811026238
8020AE320,1,1,0,0.00016605778811026238
804D21A10,2,1,1,0.00033211557622052476
80DB76640,2,1,1,0.00033211557622052476
80DB794E0,2,1,1,0.00033211557622052476
8068D9B10,2,1,1,0.00033211557622052476
80058BC30,1,0,1,0.00016605778811026238
807A055C0,1,1,0,0.00016605778811026238
8005A26D0,1,0,1,0.00016605778811026238
80A885690,1,1,0,0.00016605778811026238
807759AA0,2,1,1,0.00033211557622052476
80DB7B0A0,2,1,1,0.00033211557622052476
80156D750,2,1,1,0.00033211557622052476
8095F02B0,2,1,1,0.00033211557622052476
8068DA0B0,2,1,1,0.00033211557622052476
8027A0BB0,2,1,1,0.00033211557622052476
8087B1290,2,1,1,0.00033211557622052476
805596F90,2,1,1,0.00033211557622052476
80C5E3090,2,1,1,0.00033211557622052476
8004AC6F0,2,1,1,0.00033211557622052476
8017F2130,1,0,1,0.00016605778811026238
8068D2EC0,1,1,0,0.00016605778811026238
8068E3990,2,1,1,0.00033211557622052476
80A883910,2,1,1,0.00033211557622052476
8068CD060,1,0,1,0.00016605778811026238
80F3A20B0,1,1,0,0.00016605778811026238
80B3D11F0,1,0,1,0.00016605778811026238
8123B36E0,1,1,0,0.00016605778811026238
8020CD0D0,1,0,1,0.00016605778811026238
8020CD080,1,1,0,0.00016605778811026238
80A6A8820,2,1,1,0.00033211557622052476
80A6A8410,2,1,1,0.00033211557622052476
80DB6F4C0,2,1,1,0.00033211557622052476
8026A36F0,2,1,1,0.00033211557622052476
8015E1400,2,1,1,0.00033211557622052476
8061E60C0,2,1,1,0.00033211557622052476
8061E6180,2,1,1,0.00033211557622052476
80B4178A0,2,1,1,0.00033211557622052476
800117B80,2,1,1,0.00033211557622052476
810156370,2,1,1,0.00033211557622052476
8015E3730,2,1,1,0.00033211557622052476
8063B6270,2,1,1,0.00033211557622052476
80F46D800,2,1,1,0.00033211557622052476
80098B230,2,1,1,0.00033211557622052476
80DB6EE50,2,1,1,0.00033211557622052476
805D6CC90,1,0,1,0.00016605778811026238
8068CD5C0,1,1,0,0.00016605778811026238
80B3CED10,1,1,0,0.00016605778811026238
8020AE5F0,2,1,1,0.00033211557622052476
8079BDDB0,2,1,1,0.00033211557622052476
8063A0F20,2,1,1,0.00033211557622052476
80D9537A0,2,1,1,0.00033211557622052476
807667160,1,1,0,0.00016605778811026238
80D47D6C0,2,1,1,0.00033211557622052476
80B3188C0,2,1,1,0.00033211557622052476
808C38D40,2,1,1,0.00033211557622052476
80AE77C00,2,1,1,0.00033211557622052476
80AE84BC0,2,1,1,0.00033211557622052476
802EDA470,2,1,1,0.00033211557622052476
80AE84C10,2,1,1,0.00033211557622052476
80712A370,1,1,0,0.00016605778811026238
80712B820,2,1,1,0.00033211557622052476
800CC3A30,2,1,1,0.00033211557622052476
802ED9990,2,1,1,0.00033211557622052476
800CC3C70,2,1,1,0.00033211557622052476
80CECE100,2,1,1,0.00033211557622052476
80AE86180,2,1,1,0.00033211557622052476
8040E2A70,2,1,1,0.00033211557622052476
80CEC6690,2,1,1,0.00033211557622052476
80CECDE30,2,1,1,0.00033211557622052476
801E51A50,2,1,1,0.00033211557622052476
800CC2470,2,1,1,0.00033211557622052476
80CED23C0,1,0,1,0.00016605778811026238
805F1E130,1,0,1,0.00016605778811026238
807145550,1,1,0,0.00016605778811026238
802A3AC50,1,0,1,0.00016605778811026238
8069F8AE0,1,1,0,0.00016605778811026238
80CED62C0,1,0,1,0.00016605778811026238
80AE8B0C0,2,1,1,0.00033211557622052476
8043DAA60,2,1,1,0.00033211557622052476
80C9264A0,1,0,1,0.00016605778811026238
80CCAD190,1,1,0,0.00016605778811026238
80747E5A0,2,1,1,0.00033211557622052476
801215610,1,0,1,0.00016605778811026238
80141C3A0,1,1,0,0.00016605778811026238
808C34510,1,0,1,0.00016605778811026238
808C384E0,1,1,0,0.00016605778811026238
801934960,1,0,1,0.00016605778811026238
802B79610,1,1,0,0.00016605778811026238
808E06D20,2,1,1,0.00033211557622052476
80CEDF990,3,2,1,0.0004981733643307871
8052C43B0,2,1,1,0.00033211557622052476
80137E550,2,1,1,0.00033211557622052476
80CC6FD40,2,1,1,0.00033211557622052476
800CD0DD0,2,1,1,0.00033211557622052476
80B0A9F30,2,1,1,0.00033211557622052476
80B0A90A0,2,1,1,0.00033211557622052476
80710F820,2,1,1,0.00033211557622052476
80B0A7770,2,1,1,0.00033211557622052476
8003670D0,1,0,1,0.00016605778811026238
806CCBBC0,1,1,0,0.00016605778811026238
80CC80210,2,1,1,0.00033211557622052476
80711AF20,1,1,0,0.00016605778811026238
80F6809C0,2,1,1,0.00033211557622052476
80749FFA0,2,1,1,0.00033211557622052476
800B18930,1,0,1,0.00016605778811026238
802F2BF20,1,1,0,0.00016605778811026238
80769B420,1,0,1,0.00016605778811026238
808C391C0,1,1,0,0.00016605778811026238
80CE70680,2,1,1,0.00033211557622052476
800CC7A50,2,1,1,0.00033211557622052476
808DFAF20,2,1,1,0.00033211557622052476
808DF62A0,2,1,1,0.00033211557622052476
8047D44D0,2,1,1,0.00033211557622052476
806C38180,1,0,1,0.00016605778811026238
808E09D60,1,1,0,0.00016605778811026238
80CEF26D0,2,1,1,0.00033211557622052476
80AE81700,2,1,1,0.00033211557622052476
80B0A58A0,2,1,1,0.00033211557622052476
806AAF9A0,1,0,1,0.00016605778811026238
80CEED4D0,1,1,0,0.00016605778811026238
8001511F0,1,0,1,0.00016605778811026238
80722AFF0,1,0,1,0.00016605778811026238
807DF68F0,1,1,0,0.00016605778811026238
80CEC92F0,2,1,1,0.00033211557622052476
80CEC8280,2,1,1,0.00033211557622052476
80035D340,2,1,1,0.00033211557622052476
80747C010,1,0,1,0.00016605778811026238
8010F88F0,1,1,0,0.00016605778811026238
809FE5F00,2,1,1,0.00033211557622052476
80214EB90,1,0,1,0.00016605778811026238
80CEABFA0,1,1,0,0.00016605778811026238
800CB5C00,2,1,1,0.00033211557622052476
80CEA8220,1,0,1,0.00016605778811026238
80CEA73C0,1,1,0,0.00016605778811026238
800CB4020,2,1,1,0.00033211557622052476
800BDAD30,2,1,1,0.00033211557622052476
800336430,2,1,1,0.00033211557622052476
808DEB6C0,2,1,1,0.00033211557622052476
800BD23D0,2,1,1,0.00033211557622052476
808DE4540,2,1,1,0.00033211557622052476
80CCBE6B0,2,1,1,0.00033211557622052476
8074744C0,2,1,1,0.00033211557622052476
803EC8C90,1,0,1,0.00016605778811026238
80716B200,1,1,0,0.00016605778811026238
80CCAA6F0,2,1,1,0.00033211557622052476
800BE5710,1,1,0,0.00016605778811026238
800BE3100,1,0,1,0.00016605778811026238
800BE3150,1,1,0,0.00016605778811026238
80CE88E20,1,0,1,0.00016605778811026238
80CE88DD0,1,1,0,0.00016605778811026238
8013CD4E0,1,0,1,0.00016605778811026238
808DD9010,1,1,0,0.00016605778811026238
80524C980,2,1,1,0.00033211557622052476
80F6A6990,2,1,1,0.00033211557622052476
807168530,2,1,1,0.00033211557622052476
801ECE400,1,1,0,0.00016605778811026238
80AEBC410,2,1,1,0.00033211557622052476
805252970,2,1,1,0.00033211557622052476
80CCA1E40,2,1,1,0.00033211557622052476
800319420,2,1,1,0.00033211557622052476
80CCD1360,2,1,1,0.00033211557622052476
80014EC60,1,1,0,0.00016605778811026238
808CB5700,1,0,1,0.00016605778811026238
808CB4AA0,1,1,0,0.00016605778811026238
8070B7AA0,2,1,1,0.00033211557622052476
807177500,2,1,1,0.00033211557622052476
801411730,2,1,1,0.00033211557622052476
8050AF800,2,1,1,0.00033211557622052476
80B09C240,2,1,1,0.00033211557622052476
80F689700,2,1,1,0.00033211557622052476
80AE9D280,2,1,1,0.00033211557622052476
807159FA0,2,1,1,0.00033211557622052476
80747D740,2,1,1,0.00033211557622052476
